,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,114.13102899209547,49.052581300324704,109.54691823684,130.19871741181026,99.88574499290597,84.51164378686778,37.936160658909245,111.91324118147269,57.809371423302515,88.02240944093488,137.26222963846018,60.740726304902694,92.76435395894079,116.7152195160397,122.95117987575024,135.759110700625,52.525245448075175,66.87642312524594,56.71285441176299,140.10405686853005,67.57943023155224,100.04130911376201,84.27281464417463,95.99758316966316,81.0200639032409,93.16307198908501,82.45092272629819,130.98989188570118,101.05374893171722,68.50102840762422,111.31512857116283,111.9289118970375,92.00718093510248,82.14428454467021,113.44105511634083,76.63720156017881,81.50394369085728,41.91490309514432,111.82331365691816,46.645607309917445,53.65683282129368,65.04868880208443,128.55238714289655,90.62906267462888,73.14393280236656,55.490573749799346,130.13705070723643,121.94114750981056,79.42477994933486,105.24808713907719,70.94211529129497,96.25803873594529,128.05970686619355,113.6503702524695,90.54482988435177,108.0101440367123,56.86404263875015,137.33073239794183,36.387678847951356,128.56712891318887,90.99039531822491,68.90634301333323,120.73989268263651,73.71014569872008,95.66839020585948,97.32670234577722,71.8575242222572,76.9820823632535,104.75160445892732,84.32102246941578,129.60842332759313,133.9359318827353,85.73368735897859,69.32563720191328,70.85043871281582,128.7711512700355,89.33684215953058,133.18559978786556,130.54544321461762,58.455830198798296,121.18131167341122,97.68678982791926,41.25953397242246,102.628760464174,39.473526336866165,85.74964601270729,57.67095232904583,72.37688085638449,78.19674338443923,81.23983662198302,56.58397682075659,138.93254227300977,51.90083877815944,57.5415631704606,88.906181857486,38.330027608752715,91.90475111673508,134.30601249284624,45.44963141056058,95.0243898663437
1,159.0422626200184,74.06807824210722,170.81185693088395,161.98886106391598,165.4395346354651,120.54762042768502,47.941515926093516,160.26536737880392,99.85173651895302,101.39994064661525,181.50953728071087,91.53181260741918,103.44733836218968,163.53835190655005,182.37829599103887,184.70344428138495,59.22867977831702,110.30056153917963,83.72908122601453,190.7028966356413,103.02757108391467,137.80728111822017,113.91064885763839,136.7615115123938,117.66865870422247,127.66807996991226,129.18034250772695,188.7901171021327,146.88468728459304,94.16175694173322,144.3941686773454,139.32405486642165,146.59790240926472,137.00193585711784,141.63529865394818,132.1030317780754,108.42290867495237,52.86026983123088,153.53618067649384,61.01896598110523,79.82179922781727,113.6687962701116,166.80763203400568,126.08035430181762,92.7619442429891,92.94572665266426,174.01275209600783,166.8268625796427,108.05130056272499,152.67799370903265,98.53848489458697,142.40970688399526,162.34293346266293,164.055323912256,110.8275471580643,135.07846314602858,81.47161804018866,190.35703997621349,55.43801904004669,176.81428739324807,134.43344867734766,91.99680491259585,151.2476999109804,106.82516372746524,128.38047369648675,147.160247879385,88.7318948008935,97.40011528810962,147.390361380979,118.50541276279209,167.60523933324163,181.3258587387256,110.05740560139407,121.27849372158543,108.13316972277967,154.5868572831987,137.77762830093923,185.4054590338702,175.32143296319688,92.71874894472023,143.21820106443167,117.84247057232514,71.26515908694778,145.23103722627397,50.03982859274938,94.70718858920841,83.4308404584081,87.87922947798114,121.22376197337634,143.47885339164884,79.0115275390091,189.39185893348372,72.98366123055058,72.97367817748987,123.64450832415477,69.25295663931655,152.53718434779088,179.14613240632644,79.24695803289733,105.11060181884424
2,144.37674903324876,256.74130444942745,168.53827707186932,105.29513421395721,201.67581350514493,212.91238834052217,256.59559433155744,142.33461415199795,252.99528201707096,198.5833996194321,116.9059011771249,234.22450568183987,157.80796186089538,165.06151625439188,176.01176371602003,103.60616072948254,245.93069239867714,213.5841967762225,239.40462784942403,61.301697184160766,217.5548781094084,214.26962904838976,205.27442097439825,190.53653553099198,191.16235030909814,182.41388441048164,241.5665307630923,166.7635286425902,185.89805491359417,223.89975029777395,135.3307176146273,157.14227269944735,210.74276969020184,219.3436609514723,149.1783912733212,224.3514895415888,185.2769589016663,238.14595299838803,162.287834076457,239.28265842191527,213.2698846716779,223.05749077958745,92.69024208333074,189.58437096248542,187.5178156142084,239.98361792249702,110.12912591846253,147.27968089166836,234.51818995709885,187.4415257068311,213.43410662751208,191.52252128485824,108.61805823883883,173.43401862505965,195.44252666015598,185.29957727835333,248.35626070809138,89.44652523694232,272.5002030906023,137.46863444489168,200.6450625601912,204.65446372131927,135.74696848778174,180.12404843497055,192.5959205078583,196.59933677831611,220.58776895197173,194.1800684144223,146.6089588597879,212.2062095856111,118.76330112198781,104.02235004544816,195.14216836894815,231.71787097525302,235.65340224607803,107.65307687638139,174.4808174835196,134.41357802653275,128.72692087866776,226.55716639002864,152.8863764012411,172.340656479388,270.1622857756838,178.1064070212677,267.2336675714922,172.84418554166555,251.20057056490842,203.29923788627755,230.02645629538986,226.08268374662183,239.72167956468246,94.89746401192569,234.71915293966177,213.28861136973913,174.17648509278257,272.9915184533587,213.29077807848978,101.55571197127006,254.50999888058342,155.3465014544586
3,80.7903338917546,49.49383953261443,90.06645827804633,56.968009190888196,108.13613110811303,66.55954696486467,141.91907429735153,119.14571051625704,81.4535159849013,119.79071654214931,108.022096420072,99.29203943678193,99.0762323059665,110.25522129258069,67.57176309426404,86.65653011231366,95.78062086521666,106.12284158067156,91.0552328108003,97.04843922533054,81.51251458304836,91.4031833440035,114.56291438826948,68.06130328058457,139.60667472651105,99.4512125106703,35.74490056517097,77.5044240009858,69.84433059459467,115.48083414197373,127.25002940106934,103.32996686425876,118.76945393452844,107.14715675855996,120.74399201055736,56.789141518014254,79.19795290051002,144.06811553970388,143.75162674699226,132.31148232338612,151.5998596128764,127.42726932500554,109.1768966334836,72.64891102921904,143.28264267319955,116.05713073929641,111.84554045924537,80.84200054417138,77.77327643861683,85.72781390338187,122.2523154782113,119.28193017112595,122.44487397187227,113.5030326827865,45.11644244317924,45.37399052573747,73.99834390324577,121.53876712615116,123.0498128117132,67.30736728414632,89.73474049053245,139.48511994465025,110.68537715946206,149.57667992691054,37.71478534463903,40.99680931851313,61.30999681332974,106.37214860452232,125.09779867388824,39.08967374959855,97.15216777487939,105.80704130190269,47.30450738781612,53.00504511226984,114.54066327765113,75.24926318827875,98.70337795322817,95.68257035291204,104.35979434746805,110.19567940381079,35.1944906605876,149.2318840929977,143.98471685688293,51.416443595065026,52.30551937655326,68.34703430612994,74.2953763442983,99.399070025077,80.469127594118,95.70003660750822,80.46096784978221,124.45389168372587,113.12315730755995,71.52509439455005,152.6842392003638,113.0340258224229,110.31094450178497,119.96569500375048,140.5593531549252,96.91472722806172
4,155.8192606680159,109.43281347380952,156.53007496883546,140.0026707310957,182.67553699767126,113.65105167626545,257.87077582518936,190.20268954061362,178.99894453307493,239.11971681886743,193.5193450288622,212.37086696471854,183.45132259419222,194.26674891027966,113.51408890161191,166.2466533848629,220.27341880906616,202.05037383483028,156.4915931240657,175.04520067101743,159.189404509444,156.97010478304622,208.63554493316047,126.20841913572944,253.8811996157739,201.58427260797254,59.84574646366489,122.61845979084546,123.29409427544645,198.3380423185851,193.4238320121008,186.08518871455757,205.85425947990274,207.90228584293055,204.83492457220555,106.97258064117092,149.17491837119985,265.82520850506666,231.98170231860882,235.61915283443395,267.14637742429346,236.36072539793258,180.8981280677471,134.4047419600033,259.68892651465546,198.65778825999712,192.26416122319353,152.2181752838516,138.64550871244202,166.84306157437,248.54201095460508,215.16523828013743,198.64286072579614,210.4239009229243,83.10323665813672,94.20404605448236,165.84273721468278,236.0096391790424,232.8572912631353,121.06906290474842,163.7977338764341,247.78357626609733,204.75836131371753,274.17876089721057,77.05146904552929,72.92756843898815,134.31518940294487,218.64272589776058,227.517018650211,71.02336581164543,195.4890840623418,181.86030476368055,103.32386270032714,86.08343127036521,218.16138928425187,147.68617428397687,177.72492942471226,172.39276433530762,205.5456061278067,221.600656856894,58.4143092346982,268.45750369425997,228.12942425200063,113.27700948388784,84.39925008968764,129.60149984854556,140.49880714265853,182.11921628060222,162.72095480033477,178.6244515520526,186.5152887571942,218.59101566710743,238.88995937045908,163.93858866109565,273.00967494714735,190.5957642429233,186.18577322892537,183.1985634397439,237.2457785927631,168.57427002042192
5,149.69152829739983,188.61850215604295,142.44861389740828,184.37933381997394,121.00765105731072,160.1842996733152,64.58311721191122,125.63509022249313,172.1529406268591,124.67642802652072,119.8086858472201,156.1896896815819,126.27710954339537,129.152787893208,157.54103506190702,143.63347125206948,168.88278396640064,128.09017564278636,135.0302787743786,141.69151577206608,155.8218526364901,143.90085579477818,119.00661489304974,164.16997297075102,104.2316748107469,141.49465717375335,195.55968842886224,135.04635739705216,155.22641618964315,114.73671645545669,89.17182815169991,127.51925653384305,107.86084653545592,138.58213205517166,128.57042800989458,177.75894077782397,156.2102035775002,93.55081077458723,80.02335782136416,105.97578849057444,80.29718328793189,125.15028132198448,103.98337101368725,165.08080015380727,80.70689718727779,132.84511734084418,116.95637547087367,140.7493558721515,153.42198173954185,169.28687387538142,120.78278877818475,123.9833733171006,114.59583312832157,126.91464167935679,188.46907685420456,185.85895004913093,168.5616093691922,122.56336925234682,136.79054040014515,166.66056941774573,136.27569399824282,108.83345357305853,130.08825164774981,103.88322734418755,193.23236847588979,180.9496881808599,171.71959129191694,141.38088560745442,104.0897767317544,192.51894779979884,147.5534201704421,135.59785813345385,192.15102792315128,181.32157293460673,132.27426185408828,152.8199922720857,127.69388904129914,139.127596395806,123.56654372578768,150.39877530024927,195.49809781549035,74.02312731727987,76.12771616881618,187.2524040987372,171.36749660311406,160.57102672018843,165.0056636409578,139.7077973348438,165.525195681985,144.19967183758763,166.87131521963005,112.10880303952491,150.9374759302328,174.73039951884607,64.80719011592257,124.11484178130954,138.33030794755803,106.81962204905277,104.94690878732438,120.09794639390033
6,80.53652416004164,56.41222675005943,53.40677566789434,107.47328775052362,73.0287402479113,68.48454118855268,90.6916033776605,57.7974922427534,49.03256498174382,79.51678462079076,131.6763422366884,65.89470604357658,94.74648768708992,81.1421437746026,88.13806980812709,127.54892900178824,63.115476234445005,76.86624897778361,59.87292407292776,69.46361242824949,41.05400454794721,66.80693577323011,102.76340814859336,82.6456858487075,83.85364475057176,68.43345678209491,116.54423848153303,99.24217394027109,67.77728771983628,105.38125944324004,89.73291295841513,57.62203884678459,65.95228009113112,63.853213835776046,67.1765053113113,63.406449410174766,45.05370918850962,70.34003548755834,80.58657444905609,89.76991772310457,44.450316674367365,29.466838647432514,77.01540314641737,78.04425953820522,100.28203647263668,40.15896549674119,86.98250531488637,65.66755534460098,123.80457108154822,113.25850342155067,36.11852451193444,92.77595641078129,78.34073347293241,74.41727300312452,127.78526527766476,79.18651842796079,41.03532053802635,91.81112188560361,57.24567267687932,100.75964338616458,84.07520535220912,70.07668329385345,98.53923331839111,75.95528520002118,89.25194391053539,94.06925810321724,115.21363655812146,62.53837004072144,91.97495405271492,69.7855351079987,128.5808541814853,66.41234047114956,112.52137807165931,56.346133611088256,121.23503500965474,110.3150369166936,45.93377324422775,115.76471893803564,113.40714429616366,93.76230337182882,77.15568700098808,98.41341477792272,31.10011097771103,108.02321916009782,39.93699461475541,86.3697076614369,34.85084470077273,60.267526762963605,101.34691266127614,90.8246069012368,99.81287868261737,99.61722478611885,83.43760195965498,60.15790229165124,71.70923690871552,34.88462478329583,46.649351669983254,85.74350835746108,37.65900243048156,90.46498047323628
7,195.55311156032053,125.69914991026205,112.21430553524958,250.77056164695907,172.58440096538692,178.55349974201573,181.32775915603145,146.73347282779324,115.43366264459901,162.288662585773,285.3130093226612,146.2409016652725,214.0569069368656,186.10763534575727,187.81345064760185,281.090320474908,140.61289582953216,158.16900241659684,137.67248416726105,168.17315474572393,88.94601009381104,152.55027716677208,214.32257355792902,196.21723601320173,192.67970343788193,164.93178270519942,245.14587573537864,209.00351490748847,139.04156506022332,216.6176406536452,208.69044191786384,132.1014976675348,145.12929804826024,137.94265807560822,156.3246784113983,141.68908353546448,115.75219735127794,145.72250186656234,204.88979805168617,182.02849974945636,123.35779247175962,58.899159245678426,159.4396676990507,173.7030546920486,227.8997861620633,84.43198381768767,196.060657961073,138.3873561720626,267.24175753377875,238.1053258798088,77.77959571343501,207.55604757395676,190.7104462740617,156.23710446025396,285.10636491048405,170.14562686414197,89.55493988273142,198.33553099176535,121.69988304923093,225.85781042356072,179.84836132684188,158.28653823132208,219.29310104739184,180.49756418186647,195.9808694248207,199.2227653588168,223.78396307862567,130.40376972891838,193.35218299003935,128.56913981382755,276.7843975160942,152.39472197113244,257.1293715373154,116.70431111172444,257.7702327017629,249.27558243882544,94.58158856493576,234.430328645047,224.84941141180028,213.17297675441972,176.61588935889404,212.3557133792966,60.507725110184495,243.52464247498378,99.23084607552576,196.13284092671665,75.85834227100622,149.8950283163039,208.61910118801737,191.96798913342408,206.814381244868,228.03553911406988,175.95221331819423,125.74034571992465,166.57144015018855,72.0608593723946,116.04141991493488,210.95993503957754,88.52016276088807,198.82143886528124
8,144.1127514300736,61.938479994136955,138.32441481702324,164.4013513641599,126.12529359187096,106.71248320075439,47.9018242412181,141.31236045577455,72.99564060560772,111.14551164623396,173.320417377426,76.69704960135626,117.13314426160198,147.3757975089004,155.24991739709486,171.42243566490606,66.32339783413603,84.44456715665368,71.61107336812327,176.90878019892162,85.33225115687164,126.32172372728941,106.41091468622204,121.21572865320996,102.30368054374676,117.63660377542836,104.11041972519288,165.4003639140385,127.60012705994484,86.4959491453991,140.55712627714686,141.33214779981995,116.17706519408105,103.72322903359768,143.24152443310368,96.76945942109586,102.91467343648259,52.92576492396742,141.19880936360184,58.89920445757593,67.75224826401644,82.13669501600882,162.32253732987832,114.43692129047504,92.3585242300366,70.0677049189739,164.3234850858459,153.97455394357624,100.28932246829676,132.89629958050267,89.57829888317305,121.54460475827685,161.7004320980406,143.50582574055574,114.33056091438216,136.3839367519171,71.80197808148095,173.406915512391,45.94656302709184,162.34115169878865,114.89317444012228,87.00773812635681,152.45773472410963,93.07347877928848,120.80005813675072,122.89400162717513,90.73418173895423,97.20493890362947,132.26939307045333,106.47178649643277,163.65598960425396,169.12031574085535,108.25555227758292,87.53717906549963,89.46253926825499,162.59876983697657,112.80524009448668,168.17287468444064,164.83916051979128,73.81192127568968,153.0151125542739,123.34868251689716,52.0982331973911,129.58888723744366,49.84304916279378,108.27570319988928,72.82085942033363,91.3899710907065,98.7386860656748,102.5811865950537,71.44834019729645,175.42951383996666,65.53496226137801,72.65748029536113,112.26144721355463,48.399158317153265,116.04772751015962,169.58761490958273,57.389050917189365,119.98688172303463
9,186.95490852544768,87.06736539263689,200.79012057236523,190.41864849911906,194.4749310952832,141.70428022558545,56.35547166446034,188.39267377431182,117.3761738514042,119.19609489815988,213.36529284600613,107.5960651671122,121.6028202950749,192.24008208522054,214.38652269110776,217.11974516146662,69.62358449649307,129.65881554471346,98.42391867203627,224.17212889655318,121.10938193586733,161.99309046018732,133.90248973088782,160.76378349626992,138.32004752673262,150.07441304717855,151.85208459036508,221.92364778954814,172.66362300622623,110.6875767838918,169.73600697053544,163.77606495185626,172.32650607107806,161.04640341524436,166.49294261543298,155.287719220965,127.45162599841755,62.13748942027663,180.4824839690601,71.7280741319072,93.83089077792637,133.61819090595384,196.08313585661224,148.20803424853602,109.04209054183727,109.25812760659845,204.55278750715993,196.10574145113307,127.01479895958971,179.4736812561437,115.83244054894963,167.4032630386007,190.83486222639277,192.84778504696655,130.27828955463872,158.78535242899144,95.77026035220979,223.76557280849798,65.16764542784746,207.8460050871797,158.02713496526016,108.1426657526876,177.79236434217194,125.57346949093552,150.91183513733102,172.98754574816832,104.30474895483961,114.49428185992495,173.25804522379357,139.30365575703007,197.02072689192184,213.1493778781904,129.37298462557763,142.5634251318127,127.1110365324017,181.7175591349966,161.95823343758866,217.94496672001526,206.09114786360732,108.99131427077855,168.3536516526509,138.52436417418505,83.77252108129154,170.7197497847745,58.82204781969078,111.32873418495468,98.07333528301825,103.30243696039345,142.49908771098313,168.66004965774124,92.87841269463968,222.6309980698,85.79262822618077,85.7808931015603,145.34468613946103,81.40716788312706,179.30815920674115,210.58709958579828,93.15516231907212,123.55799411032366
