,0,1,2
0,0.08886255924170613,0.012391773688564926,0.0520674068745036
1,0.030096682464454967,0.07131274637567526,0.15235094503976493
2,0.04513720772997597,0.0015856724940653542,0.049198930025825226
3,0.020679745244253055,0.011267986438185055,0.0793344922776615
4,0.027290750416825292,0.024854459230740113,0.10267579249212601
5,0.04513720772997597,0.0015856724940653542,0.049198930025825226
6,0.013033175355450234,0.08051664080116368,0.09457694840350712
7,0.027251184834123213,0.19353155014573006,0.14698886717437487
8,0.0,0.2102955642915466,0.17355248463493267
9,0.0,0.010220338937225237,0.0518135529565811
10,0.0,0.002108556704933192,0.04812080340367774
11,0.07050426540284356,0.16865851317518427,0.29469752743620453
12,0.007524170616113743,0.017794474695967687,0.07339547783719834
13,0.043838862559241694,0.14378249779647545,0.11208730151436533
14,0.046208530805687195,0.07024275324310147,0.08909742812500598
15,0.06279620853080567,0.06472700412586316,0.08491663452511078
16,0.038665876777251175,0.11836441699877252,0.1384127793638924
17,0.002786729857819905,0.0075288215604739075,0.0592000169195445
18,0.056384834123222725,0.2411203367742564,0.25205084111095055
19,0.032883412322274874,0.12702102405762153,0.16664289167308674
20,0.057871090047393346,0.24251646560068355,0.25847317156010147
21,0.051740284360189556,0.19137982544841053,0.24526065887081536
22,0.014119431279620849,0.059431963813530456,0.09969989607118562
23,0.004737440758293837,0.021024733549269727,0.06586959201509468
24,0.02638104265402843,0.11243010906770633,0.1443667520682383
25,0.00657843864462853,0.006426829466125205,0.06264984879348275
26,0.030579969739139557,0.04304783946444891,0.16274050903516954
27,0.07995082610179724,0.03992451238570062,0.18486056214924573
28,0.06207180226070287,0.08638400268208143,0.20495093698380323
29,0.005634009334261067,0.0047870827497823515,0.05979453867144802
30,0.07995082610179724,0.03992451238570062,0.18498096679294598
31,0.05995497794436201,0.08997582882264196,0.2727731527138206
32,0.06678862559241705,0.004271187632143882,0.051101247160662125
33,0.0018578199052132693,0.0011778041539817555,0.047585548896009536
34,0.011848341232227487,0.07132444100772721,0.09005055261866071
35,0.02488151658767772,0.15297684379579413,0.13257569588788776
36,0.02488151658767772,0.1535155414722248,0.13305225813471513
37,0.050811374407582925,0.13079878441148324,0.2196497317181918
38,0.050811374407582925,0.13079878441148324,0.21941454778625105
39,0.02730995260663506,0.006981320059914239,0.050148450718440665
40,0.19943696682464448,0.006981320059914239,0.06003220621718096
41,0.08648151658767769,0.0075288215604739075,0.05228922753482432
42,0.0,0.0015684574246610898,0.04824025271967472
43,0.17305592417061605,0.0064338185593545705,0.05205404360288358
44,0.1279109004739336,0.00481868913270355,0.050739425726907136
45,0.018856872037914685,0.0702451184495839,0.11792363561797825
46,0.021179146919431277,0.0702451184495839,0.1170914463203418
47,0.029620853080568714,0.21948776408498308,0.15425502309847183
48,0.054502369668246425,0.38100692636713157,0.2386623288277144
49,0.02014218009478672,0.18937864176368488,0.12343402167692161
50,0.011848341232227487,0.09295390388847732,0.10315365050637934
51,0.011848341232227487,0.14540502944341405,0.1131595665697269
52,0.02488151658767772,0.10160525979960093,0.12328462319478126
53,0.011848341232227487,0.008597281688846112,0.05491070583523749
54,0.07245497630331753,0.00265605820549286,0.051692222169128596
55,0.07152606635071086,0.00265605820549286,0.051692222169128596
56,0.005666350710900474,0.014016714342105977,0.0677751848995376
57,0.11657819905213267,0.1498518366309597,0.2694423913601067
58,0.005666350710900474,0.014016714342105977,0.06789579204412259
59,0.01737061611374407,0.09512906165002082,0.11446824092561819
60,0.014119431279620849,0.01669947169484835,0.06586959201509468
61,0.004739336492890994,0.029685900687283367,0.06384435684322345
62,0.019785781990521323,0.0006029275783941037,0.04791721854361827
63,0.015048341232227484,0.001889556104709324,0.048025764973744764
64,0.023696682464454975,0.14594587332572692,0.12888281125498247
65,0.011848341232227487,0.0583463340381007,0.07956807430848581
66,0.023696682464454975,0.06645684606691143,0.14293903363635582
67,0.0018578199052132693,0.006981320059914239,0.05407421327468223
68,0.01777251184834123,0.10149794950549125,0.10926433209392267
69,0.031990521327014215,0.16270988747154347,0.1533023713848239
70,0.011848341232227487,0.061050553449665014,0.08945484981012651
71,0.03554502369668246,0.1724429311472928,0.16795382379472468
72,0.0,0.0004867696600353646,0.04728712822601999
73,0.0,0.00043210711021948733,0.04732286653510342
74,0.0,0.06267207769384257,0.07861511384054773
75,0.031990521327014215,0.1174485516219563,0.12148569526900932
76,0.014218009478672983,0.08268001633041512,0.09576835402057553
77,0.0071090047393364926,0.026983827481601243,0.07182535613756148
78,0.0,0.007516776527461595,0.05205187267428105
79,0.03554502369668246,0.06889064353731933,0.08623852742404858
80,0.014218009478672983,0.0548308488030671,0.09370750597105125
81,0.06390900473933647,0.1562302291124798,0.27575617537913116
82,0.019321327014218004,0.04807130767691734,0.11732663025228254
83,0.015977251184834118,0.03780565454142356,0.10410808720576717
84,0.01123981042654028,0.04265104282137663,0.08885731377299462
85,0.047002843601895716,0.17448940415614475,0.2203191013706385
86,0.017835071090047387,0.043198544321936296,0.11113345337784308
87,0.34982748815165865,0.029675257258112486,0.06837219026523332
88,0.34982748815165865,0.029675257258112486,0.06837219026523332
89,0.01540284360189573,0.08706042253597288,0.0993893760924513
90,0.10308056872037913,0.15800540417777442,0.15370707107062173
91,0.02488151658767772,0.044286539303848474,0.08897828756329915
92,0.011848341232227487,0.04266400765690988,0.08731079247941015
93,0.0414691943127962,0.03076758845190909,0.0792106526233653
94,0.02488151658767772,0.1270206298565411,0.11804338403969383
95,0.0310255924170616,0.12973115648539185,0.16997767922086185
96,0.07802843601895734,0.24706072805532878,0.3417463745388109
97,0.02535924170616113,0.09619668957611217,0.145084364578519
98,0.021327014218009473,0.12756147373885396,0.12423727490842923
99,0.060426540284360175,0.3141161276367943,0.22358206495167035
100,0.025823696682464446,0.014016714342105977,0.06765457775495261
101,0.01226161137440758,0.02962050710805652,0.0904553584387458
102,0.0155127962085308,0.014263090017357826,0.061738797313058626
103,0.018856872037914685,0.014016714342105977,0.06789579204412259
104,0.01226161137440758,0.029675257258112486,0.09076290665743753
105,0.014583886255924165,0.01508434226819733,0.061937799101623864
106,0.01226161137440758,0.029675257258112486,0.09088351380202253
107,0.09597156398104263,0.03455349562809913,0.07932979318507213
108,0.02488151658767772,0.1270206298565411,0.11816252460140067
109,0.09597156398104263,0.03455349562809913,0.07932979318507213
110,0.031990521327014215,0.21948776408498308,0.1633082874481714
111,0.011848341232227487,0.07835326527191223,0.08885914700159231
112,0.014218009478672983,0.041041476009971295,0.08552415683381431
113,0.0071090047393364926,0.049694978126977096,0.06717981979100823
114,0.002369668246445497,0.004813520718538266,0.05765046597448806
115,0.004739336492890994,0.02590213971697552,0.06146201838909342
116,0.011848341232227487,0.07186528489004007,0.08885914700159231
117,0.002369668246445497,0.00535436460085113,0.05681648204254017
118,0.07050426540284356,0.05023393860412803,0.11756784454145253
119,0.01226161137440758,0.0291551308325808,0.09005132450438606
120,0.014119431279620849,0.0350955221136532,0.09886770677354915
121,0.015048341232227484,0.0350955221136532,0.09886770677354915
122,0.015048341232227484,0.0350955221136532,0.09850588533979417
123,0.06493080568720377,0.01346921284154631,0.05264501861135005
124,0.15429194312796204,0.0049829395828714495,0.05663711509711336
125,0.15893649289099523,0.005366190633263218,0.05736678832185258
126,0.14249478672985777,0.02050460712373804,0.06729878667842687
127,0.13924360189573456,0.00481868913270355,0.05336263112163077
128,0.06390900473933647,0.003203559706052528,0.049907236429270675
129,0.2576796208530805,0.008596449486565261,0.06050860443829169
130,0.0367298578199052,0.10106441591728807,0.09815069247470558
131,0.043838862559241694,0.07781242138959937,0.1199491602469965
132,0.06855355450236966,0.4528756671407174,0.33338628929999437
133,0.014003317535545021,0.07402896215345184,0.10267822250274283
134,0.08666729857819902,0.019902355473122406,0.07791221540190638
135,0.0844379146919431,0.020614107423849976,0.07861776719772859
136,0.1372353487547754,0.13948056302080236,0.3817737565893266
137,0.014583886255924165,0.04700367975082599,0.09993508000312636
138,0.07152606635071086,0.2508384884091905,0.30743967226160923
139,0.055920379146919406,0.1335089168392536,0.24275806062067673
140,0.07291943127962083,0.1735312765301653,0.3048224972241148
141,0.050811374407582925,0.1892171945211998,0.2354914801594308
142,0.08607333335521392,0.04539033477351013,0.17866832333037527
143,0.24359762901891788,0.12862700142215208,0.4191679987899499
144,0.16928081225138175,0.06537962807749918,0.29303553418223566
145,0.1721141001824841,0.09075666059232904,0.3104254048652302
146,0.08512890404484645,0.04484375253472918,0.17736107291305817
147,0.2435650624909742,0.12847083506821466,0.4191507981265642
148,0.16928081225138175,0.06537962807749918,0.2927947248948351
149,0.1721141001824841,0.09130324283110999,0.3108898227766455
150,0.14062226766092079,0.14213539103773842,0.35449350445952504
151,0.002369668246445497,0.006433906159594661,0.052528367381107444
152,0.002369668246445497,0.023904022040653002,0.05670963376100943
153,0.02488151658767772,0.15027262438422984,0.13722123223444102
154,0.04739336492890995,0.23624963202491742,0.18629816083753076
155,0.021327014218009473,0.07294697265466579,0.11589932670897746
156,0.0035545023696682463,0.0003129269835776587,0.04719682724472631
157,0.03390521327014217,0.018341976196527353,0.06801639918870758
158,0.023222748815165874,0.15119102530132864,0.1271319911070426
159,0.0,0.0010277887428284064,0.04788272490026696
160,0.0,0.009138475972119333,0.05264743075424175
161,0.007524170616113743,0.01724697319540802,0.07230398317870414
162,0.006595260663507107,0.01669947169484835,0.07206276888953414
163,0.007524170616113743,0.018341976196527353,0.07361257069745133
164,0.007524170616113743,0.026444998404810443,0.07480055107161353
165,0.007524170616113743,0.01724697319540802,0.07384775462939207
166,0.022572511848341224,0.05401169895798975,0.12674001788714137
167,0.022572511848341224,0.05349157253245806,0.1256666143003349
168,0.006688151658767771,0.03563085691420043,0.07456603717936491
169,0.0045981042654028425,0.03401268581254631,0.06717951961322616
170,0.01123981042654028,0.0004934272782821702,0.04824285783399775
171,0.013190521327014215,0.0004934272782821702,0.04824285783399775
172,0.01737061611374407,0.05570895360972472,0.11280386233034526
173,0.11759999999999997,0.011306581914335619,0.0592000169195445
174,0.175842654028436,0.01075908041377595,0.05645620438023587
175,0.014119431279620849,0.0010409287788418385,0.04812225068941276
176,0.06298009478672985,0.03616315003974456,0.12209061246338984
177,0.233249289099526,0.012374209840426972,0.05991159907259597
178,0.0930767772511848,0.003203559706052528,0.051215823948017866
179,0.018856872037914685,0.022667238050948734,0.0782559457639736
180,0.06251563981042653,0.035916774364492705,0.12010662493496665
181,0.046073933649289085,0.001561055204373523,0.0483574346213535
182,0.043287203791469185,0.001561055204373523,0.0483574346213535
183,0.00829383886255924,0.0017787856011160922,0.04778780225319279
184,0.0,0.0004868572602754542,0.04728716682030626
185,0.01777251184834123,0.13350861023841326,0.11256386376119268
186,0.010663507109004737,0.07618988974266078,0.08713208163684988
187,0.0018578199052132693,0.004271187632143882,0.05276562575593505
188,0.03436018957345971,0.07564904586034792,0.15032433012215965
189,0.0,0.0004867696600353646,0.04728712822601999
190,0.10781990521327013,0.07386554877224479,0.1028794381024509
191,0.0,0.07348781653697867,0.15175354408263494
192,0.029620853080568714,0.18001259929379068,0.1553272881538334
193,0.01658767772511848,0.10430947921116525,0.1052977078370957
194,0.010961137440758289,0.041583414895285276,0.08971965485677733
195,0.018856872037914685,0.06753498602181354,0.11613864987812034
196,0.015977251184834118,0.03942078396807458,0.10553728186909933
197,0.015977251184834118,0.03887328246751492,0.10458448542687789
198,0.011848341232227487,0.052937895214972074,0.07396941346827784
199,0.0390995260663507,0.04158231989228415,0.06527404358370555
200,0.04793175355450235,0.12808865198371286,0.21726774061263815
201,0.014119431279620849,0.032385389685882844,0.09529170493660408
202,0.045609478672985766,0.14593720090195805,0.2111951708827837
203,0.021526474970789404,0.011267986438185055,0.07991931483277705
204,0.03738637407937403,0.019700969550805435,0.10420665153345787
205,0.0059241706161137445,0.03996193445122776,0.06646497642076718
206,0.01658767772511848,0.10539116697579097,0.1058934106456299
207,0.013033175355450234,0.046990758715412785,0.09016969318036756
208,0.0059241706161137445,0.03239012009884768,0.06586927361223298
209,0.0059241706161137445,0.03239012009884768,0.06586927361223298
210,0.002369668246445497,0.0102198133357847,0.05562554920547853
211,0.03317535545023696,0.008056437806533248,0.056935622604247005
212,0.002369668246445497,0.015087408276600463,0.05669734148083333
213,0.03317535545023696,0.008056437806533248,0.056935622604247005
214,0.00371563981042654,0.01346921284154631,0.06062921158287668
215,0.00371563981042654,0.01346921284154631,0.06062921158287668
216,0.051740284360189556,0.12485839313041079,0.23215669261165572
217,0.07152606635071086,0.269782040328555,0.3170882438284088
218,0.12883981042654025,0.4682239592064068,0.5193524556546736
219,0.08044360189573456,0.2811426964651681,0.34067297095200444
220,0.0930767772511848,0.35521964949089124,0.4048781843718262
221,0.08750331753554501,0.3276255738626839,0.38856003770947645
222,0.0008360189573459717,0.00697827838491113,0.050147110639056386
223,0.017835071090047387,0.008596449486565261,0.05717381689051659
224,0.017835071090047387,0.008596449486565261,0.05717381689051659
225,0.0310255924170616,0.0075288215604739075,0.0505042417949664
226,0.007524170616113743,0.028826629932245003,0.07621165466325795
227,0.022511848341232227,0.12107134715109961,0.1228080609479539
228,0.02014218009478672,0.10917492794609882,0.11625627561409121
229,0.014119431279620849,0.057816834386879436,0.09862649248437917
230,0.07802843601895734,0.004271187632143882,0.050980640016077126
231,0.08750331753554501,0.005366190633263218,0.051457038237187856
232,0.020900473933649282,0.08864116886838876,0.12312783390682078
233,0.046073933649289085,0.20586124013821372,0.226367549671576
234,0.04839620853080567,0.18634281164326158,0.2305526175886753
235,0.02535924170616113,0.05888446231297079,0.1359121912328302
236,0.006595260663507107,0.015850844368980863,0.07019335814846674
237,0.051740284360189556,0.0507814401046877,0.16950128099975112
238,0.025823696682464446,0.06375722566795183,0.14067617344393746
239,0.015048341232227484,0.036765401690360196,0.1011290907345178
240,0.006595260663507107,0.015631843768756995,0.07063357422620196
241,0.021643601895734593,0.05184906803077905,0.12364041427130701
242,0.044192778419608496,0.04695199831288427,0.1625857030646978
243,0.05171564637460449,0.04913832726800807,0.16913915581466904
244,0.0366699104646125,0.02860245172523806,0.12670511924202058
245,0.06959467021569887,0.036801185306952325,0.15371016075765012
246,0.14905699839834052,0.11738302393865821,0.3789872491208349
247,0.12605308056872033,0.004271187632143882,0.0537184221981565
248,0.18150900473933645,0.005941067208850869,0.05868743655505827
249,0.12224454976303314,0.004271187632143882,0.05253044182399431
250,0.3310635071090046,0.011197081614223685,0.06851691883873531
251,0.11945781990521323,0.004271187632143882,0.05467121864037795
252,0.01540284360189573,0.09836019650572377,0.10434458334344099
253,0.021327014218009473,0.13783536129691618,0.12090228474065123
254,0.002786729857819905,0.005366190633263218,0.05538883115065867
255,0.002786729857819905,0.005886317058794902,0.05550340793801442
256,0.011848341232227487,0.0772715775072865,0.09040797430378124
257,0.009478672985781988,0.040500632127658434,0.06944301768343143
258,0.1433649289099526,0.007300973336000996,0.05143246332540722
259,0.19431279620853076,0.013464876629661874,0.0557442169871786
260,0.009478672985781988,0.03779855892197631,0.06789466316124927
261,0.01777251184834123,0.09925731056448081,0.08709473201631482
262,0.16943127962085305,0.008165894306525137,0.051241932982677624
263,0.014119431279620849,0.03564302361421288,0.09945868178201561
264,0.008453080568720378,0.01886210262205904,0.0751623725053685
265,0.042358293838862554,0.00265605820549286,0.049551445352744944
266,0.025401891796090367,2.4008954691209155e-05,0.04883771609472445
267,0.03855876908534743,0.027509287247676158,0.12589668806289028
268,0.1034638592771527,0.05452606647884887,0.2049337363204175
269,0.03855876908534743,0.027509287247676158,0.12589668806289028
270,0.10251942996678524,0.057258977672753626,0.2060689801038771
271,0.0009444293103674624,0.0004925080165034527,0.04883771609472445
272,0.0009444293103674624,0.0004925080165034527,0.04883771609472445
273,0.07477725118483411,0.0699166175492481,0.1515730289571917
274,0.10626729857819901,0.24218796470034773,0.42465172572653603
275,0.0009289099526066354,0.0005481774283381369,0.04764585246830203
276,0.0,0.0004934272782821702,0.04764585246830203
277,0.004737440758293837,0.015631843768756995,0.06265541161190459
278,0.1315165876777251,0.08538208953609724,0.10279622882125883
279,0.10071090047393362,0.04255669736280019,0.06960990902582237
280,0.0009289099526066354,0.0004934272782821702,0.04824285783399775
281,0.0009289099526066354,0.0037236861315842126,0.051692222169128596
282,0.0,0.0015684574246610898,0.047882831034554194
283,0.01777251184834123,0.07835326527191223,0.10398716165832045
284,0.028436018957345967,0.0992272636821301,0.12111645408371946
285,0.01777251184834123,0.07835326527191223,0.10398716165832045
286,0.0853080568720379,0.08430254797735372,0.12435641547013607
287,0.046208530805687195,0.08592293341841012,0.08993141205695387
288,0.011848341232227487,0.19738184349838592,0.1266612180031553
289,0.011848341232227487,0.12810231762116683,0.11065808755389
290,0.1658767772511848,0.003190989071599678,0.0518135240108664
291,0.054502369668246425,0.014005720511974738,0.052766648504521126
292,0.015419905213270139,0.032002138635491076,0.09433890849438262
293,0.036041706161137436,0.060499591739621814,0.13737756803953785
294,0.013033175355450234,0.045909070950787056,0.0880256358496512
295,0.0,0.0010276135423482272,0.04824025271967472
296,0.0011848341232227493,0.00535436460085113,0.0501460289269774
297,0.013033175355450234,0.04536822706847419,0.08790649528794436
298,0.16824644549763032,0.018572846629283355,0.05455943029020502
299,0.0,0.07694750041907523,0.11629220689460598
300,0.02606635071090047,0.02071046768794848,0.07549412899012134
301,0.06398104265402843,0.08376170409504086,0.11578018614727062
302,0.058056872037914674,0.08646377730072298,0.10291536938296567
303,0.08767772511848339,0.07732523265434135,0.11666144807989581
