,0,1,2,3,4
0,0.0,0.0,0.0,0.09954917855130262,0.04525427139549423
1,0.0,,,,0.03528559931279497
2,0.0,,,,0.0384927418049223
3,0.5032439744003825,0.0,0.0,0.0,0.011146772655430582
4,0.5041707580302326,0.0,0.0,0.0,0.01112503364563578
5,0.15523672139169536,0.0,1.0,2.1674108109728807e-05,0.11557311779192271
6,0.15523672139169536,0.0,0.0,0.0713656133050125,0.11995573544195974
7,0.16033403135587054,0.0,0.0,0.16902191974800237,0.11570891881655943
8,0.15570011320662036,0.0,0.0,0.16902191974800237,0.12291742480264475
9,0.0,0.0,0.0,0.17582758969468404,0.05033554539660479
10,0.5037073662153075,0.0,1.0,7.22470270276155e-06,0.07635724974052197
11,0.0,0.0,1.0,0.3570520323088698,0.03897222458676107
12,0.5032439744003825,,,,0.010858155809974367
13,0.5037073662153075,,,,0.00983322076062849
14,0.0,,,,0.02448447242550754
15,0.0,,,,0.024186040614760256
16,0.23447672174387313,0.0,0.0,0.021565737569898998,0.07568378509789081
17,0.23447672174387313,0.0,0.0,0.021565737569898998,0.06636492521673407
18,0.16033403135587054,0.0,0.0,0.2972748421402459,0.03149573662954892
19,0.16033403135587054,0.0,0.0,0.2972748421402459,0.03149573662954892
20,0.16033403135587054,0.0,0.0,0.2972748421402459,0.03149573662954892
21,0.5032439744003825,,,,0.07660416638492636
22,0.5032439744003825,,,,0.07616911582204768
23,0.5032439744003825,,,,0.07616911582204768
24,0.15523672139169536,0.0,0.0,0.08551158119843369,0.11799277446568214
25,0.16079742317079554,0.0,0.0,0.1482797982863005,0.12074741187485064
26,0.23169637085432304,0.0,0.0,0.021565737569898998,0.06894970900513162
27,0.42632093312282987,0.0,1.0,0.23161674397098558,0.31444609486631886
28,0.7075997647823147,0.0,0.0,0.03589232303090656,0.3121045034996271
29,0.4244673658631298,0.0,1.0,0.16285924834193072,0.299787093076293
30,0.2284526281498479,0.0,0.0,0.303892669816637,0.07110239946595169
31,0.2284526281498479,0.0,0.0,0.303892669816637,0.0707406159911069
32,0.15430993776184532,0.0,1.0,0.17043796147788445,0.1193811115564512
33,0.09823952815591837,0.0,0.0,0.07138728741312296,0.1126234901626847
34,0.0,,,,0.05034308298104709
35,0.23169637085432304,0.0,0.0,0.03587064892279683,0.0652144591374146
36,0.230769587224473,0.0,0.0,0.03587064892279683,0.06602672620524028
37,0.23169637085432304,0.0,0.0,0.03587064892279683,0.014506854383086838
38,0.23447672174387313,0.0,1.0,0.02910110248963183,0.07080529770308755
39,0.15570011320662036,0.0,0.0,0.708743335211756,0.11214350851469022
40,0.0,,,,0.039127455448333646
41,0.5032439744003825,,,,0.014612824649299189
42,0.5032439744003825,,,,0.010569359639523268
43,0.16033403135587054,0.0,1.0,2.1674108109728807e-05,0.12193289938176835
44,0.16033403135587054,0.0,1.0,2.1674108109728807e-05,0.12208369206982107
45,0.09823952815591837,0.0,0.0,0.13443004320372215,0.11444440765012226
46,0.15523672139169536,0.0,0.0,0.0713656133050125,0.11497714972365826
47,0.16033403135587054,0.0,0.0,0.16213677807158236,0.11726239035100341
48,0.5032439744003825,0.0,0.0,0.0,0.07602430914237265
49,0.5032439744003825,0.0,0.0,0.0,0.07587796365870687
50,0.28915695590502505,0.0,0.0,0.25053101564870606,0.18011502590288642
51,0.15523672139169536,0.0,0.0,0.16902191974800237,0.11404977919500296
52,0.28915695590502505,0.0,0.0,0.16902191974800237,0.18011502590288642
53,0.09823952815591837,0.0,0.0,0.303892669816637,0.1132788465461589
54,0.3869326288542035,,,,0.03185280555156128
55,0.5032439744003825,0.0,1.0,0.02910110248963183,0.07486400043267931
56,0.5041707580302326,0.0,1.0,0.02910110248963183,0.074949710373605
57,0.24652490893192358,0.0,1.0,0.007268050919704654,0.0728896323197336
58,0.16033403135587054,0.0,0.0,0.25724998916294595,0.12269017112269698
59,0.16033403135587054,0.0,0.0,0.25724998916294595,0.12238047132046108
60,0.0,,,,0.037971395285158284
61,0.0,,,,0.04923139153305416
62,0.23447672174387313,0.0,1.0,0.007268050919704654,0.015659962660271008
63,0.0,0.0,0.0,0.33678674122559854,0.05504068133594167
64,0.0,,,,0.037971395285158284
65,0.0,,,,0.037971395285158284
66,0.0,,,,0.037971395285158284
67,0.0,,,,0.024186040614760256
68,0.0,,,,0.024186040614760256
69,0.0,,,,0.024186040614760256
70,0.5032439744003825,,,,0.014612824649299189
71,0.5023171907705325,,,,0.010592072364353326
72,0.0,0.0,1.0,7.22470270276155e-06,0.10397345330134905
73,0.0,0.0,1.0,7.22470270276155e-06,0.10450618221517743
74,0.0,0.0,1.0,7.22470270276155e-06,0.10446298787555408
75,0.0,0.0,1.0,7.22470270276155e-06,0.130390625620734
76,0.0,0.0,1.0,7.22470270276155e-06,0.130390625620734
77,0.15523672139169536,0.0,0.0,0.0713656133050125,0.11948238270030218
78,0.15523672139169536,0.0,0.0,0.16213677807158236,0.11995573544195974
79,0.5032439744003825,0.0,0.0,0.0,0.07602412342886089
80,0.5032439744003825,0.0,0.0,0.0,0.07645688985845353
81,0.0,,,,0.037971395285158284
82,0.0,,,,0.037971395285158284
83,0.0,,,,0.037971395285158284
84,0.5032439744003825,,,,0.07626873047242565
85,0.5032439744003825,0.0,1.0,7.22470270276155e-06,0.07616891888443358
86,0.5032439744003825,0.0,1.0,7.22470270276155e-06,0.07616891888443358
87,0.5032439744003825,,,,0.14132068238592618
88,0.9564411693970485,0.0,0.0,0.4337278021009435,0.9300949764281022
89,0.0,,,,0.04932893921868485
90,0.0,,,,0.048962451763270916
91,0.23447672174387313,0.0,1.0,0.007268050919704654,0.015070615904098538
92,0.21177052281254732,0.0,1.0,0.007268050919704654,0.015463603048360919
93,0.0,0.0,1.0,0.04371667605878017,0.03833691074449671
94,0.0,0.0,0.0,0.09954917855130262,0.03963145937668175
95,0.0,0.0,0.0,0.09954917855130262,0.04054695160784312
96,0.0,0.0,0.0,0.09954917855130262,0.040424853599331526
97,0.4949029217317322,0.0,1.0,0.007268050919704654,0.013609289924909127
98,0.5023171907705325,0.0,1.0,0.007268050919704654,0.0013401858164471224
99,0.5023171907705325,0.0,1.0,0.007268050919704654,0.007845825241456487
100,0.5023171907705325,0.0,1.0,0.007268050919704654,0.008135073295564867
101,0.7075997647823147,0.0,0.0,0.19638909358879883,0.30812972979702935
102,0.7075997647823147,0.0,0.0,0.057219645411591316,0.31011711439664963
103,0.5023171907705325,,,,0.07998375187970136
104,0.5023171907705325,,,,0.079549474743065
105,0.24976865163639866,,,,0.3066805666820605
106,0.24976865163639866,,,,0.3066805666820605
107,0.24976865163639866,,,,0.3066805666820605
108,0.28915695590502505,0.0,0.0,0.3302483852789458,0.17633538597630866
109,0.0,,,,0.0501746424582797
110,0.7075997647823147,0.0,0.0,0.19638909358879883,0.3140890291985513
111,0.6853569576659139,0.0,0.0,0.19638909358879883,0.30570624751926945
112,0.23447672174387313,0.0,0.0,0.03587064892279683,0.014410910486418346
113,0.23447672174387313,0.0,0.0,0.03587064892279683,0.01844843481569955
114,0.0,,,,0.04138698036574728
115,0.5023171907705325,0.0,0.0,0.0,0.0807059040506837
116,0.5037073662153075,0.0,0.0,0.0,0.08099371777865656
117,0.5032439744003825,0.0,1.0,0.007268050919704654,0.0070913977095884255
118,0.0,0.0,0.0,0.09954917855130262,0.04015585976523228
119,0.5032439744003825,,,,0.08109049590983346
120,0.5032439744003825,,,,0.08123684220734571
121,0.5032439744003825,0.0,1.0,0.007268050919704654,0.008398309873502104
122,0.0,,,,0.03740256475853518
123,0.0,,,,0.03740256475853518
124,0.43466198579148013,,,,1.0
125,0.5032439744003825,0.0,0.0,0.0,0.07660358045963866
126,0.5032439744003825,0.0,0.0,0.0,0.07703634481501039
127,0.5032439744003825,,,,0.08065754801720625
128,0.5032439744003825,0.0,0.0,0.0,0.08123648697333935
129,0.23447672174387313,0.0,0.0,0.021565737569898998,0.06925064120153664
130,0.23447672174387313,0.0,0.0,0.021565737569898998,0.07006211771035935
131,0.15523672139169536,0.0,0.0,0.25055991445952,0.1208693219287419
132,0.15570011320662036,0.0,0.0,0.25055991445952,0.10987129740711907
133,0.16033403135587054,0.0,0.0,0.25055991445952,0.11180336518265653
134,0.16033403135587054,0.0,0.0,0.16213677807158236,0.12068636063566432
135,0.15523672139169536,0.0,0.0,0.24384816564798356,0.12208344501138936
136,0.15523672139169536,0.0,0.0,0.16213677807158236,0.12012474185831284
137,0.5032439744003825,0.0,0.0,0.0,0.0757337088917462
138,0.5032439744003825,0.0,0.0,0.0,0.07616891888443358
139,0.0,,,,0.0393157236376651
140,0.22289192637074773,0.0,1.0,0.34909040992963136,0.0165076756709392
141,0.1566268968364704,0.0,0.0,0.08551158119843369,0.11864073838983343
142,0.10009309541561844,0.0,0.0,0.07138728741312296,0.11474297139885699
143,0.5023171907705325,0.0,1.0,7.22470270276155e-06,0.07550287911152927
144,0.5023171907705325,0.0,1.0,7.22470270276155e-06,0.07550233392446083
145,0.9564411693970485,0.0,0.0,0.4337278021009435,0.9300949764281022
146,0.15523672139169536,0.0,0.0,0.230323522187062,0.12025668927368766
147,0.0,,,,0.024186040614760256
148,0.16033403135587054,0.0,1.0,0.17043796147788445,0.12348338179827283
149,0.16033403135587054,0.0,1.0,0.07313566546736675,0.12224070643828816
150,0.0,,,,0.04075040672719289
151,0.5023171907705325,0.0,0.0,0.021565737569898998,0.012605219251356258
152,0.15523672139169536,0.0,0.0,0.25724998916294595,0.12023003545626199
153,0.15523672139169536,0.0,0.0,0.25724998916294595,0.12023003545626199
154,0.20620982103344715,0.0,0.0,0.18953285072319273,0.13718874134575706
155,0.5032439744003825,0.0,0.0,0.0,0.08123648697333935
156,0.23169637085432304,,,,0.06799670651272333
157,0.23494011355879818,0.0,0.0,0.021565737569898998,0.076214002749468
158,0.5032439744003825,,,,0.08166925688402134
159,0.0,0.0,0.0,0.8352406548470537,0.03927667318046847
160,0.0,0.0,1.0,0.06575201930440562,0.032591443308234005
161,0.0,0.0,0.0,0.8352406548470537,0.03927667318046847
162,0.0,0.0,1.0,0.06575201930440562,0.032591443308234005
163,0.0,,,,0.03993653101942467
164,0.5032439744003825,,,,0.00912046501270324
165,0.5032439744003825,,,,0.012296290852618836
166,0.5023171907705325,0.0,1.0,7.22470270276155e-06,0.0757907064762672
167,0.5032439744003825,0.0,0.0,0.0,0.07645742692751027
168,0.5032439744003825,0.0,0.0,0.0,0.07616891888443358
169,0.0,,,,0.04058363695655309
170,0.0,,,,0.06426564495166931
171,0.5037073662153075,0.0,1.0,0.007268050919704654,0.00824025776043047
172,0.23447672174387313,0.0,0.0,0.021565737569898998,0.018827538285575596
173,0.0,0.0,0.0,0.38238906468998723,0.047390321169266524
174,0.0,0.0,0.0,0.38238906468998723,0.04828425013316767
175,0.15199297868722023,0.0,1.0,2.1674108109728807e-05,0.11841223174116088
176,0.15523672139169536,0.0,1.0,0.095373300388689,0.12042750531168421
177,0.15523672139169536,0.0,1.0,2.1674108109728807e-05,0.10918068660075426
178,0.28915695590502505,0.0,0.0,0.16899302093718843,0.1791073237187568
179,0.28915695590502505,0.0,0.0,0.16899302093718843,0.1791073237187568
180,0.28915695590502505,0.0,0.0,0.08549713179302672,0.1791073237187568
181,0.15523672139169536,0.0,1.0,2.1674108109728807e-05,0.12056137050836234
182,0.15523672139169536,0.0,0.0,0.0713656133050125,0.11936745415763443
183,0.15523672139169536,0.0,0.0,0.230323522187062,0.10967759581522538
184,0.15523672139169536,0.0,1.0,0.007268050919704654,0.10967759581522538
185,0.0,,,,0.0842973929674813
186,0.0,,,,0.0842973929674813
187,0.0,,,,0.0842973929674813
188,0.16033403135587054,0.0,0.0,0.33680841533370903,0.12130444949335628
189,0.15523672139169536,0.0,0.0,0.25055991445952,0.11514265110949366
190,0.15570011320662036,0.0,1.0,0.07313566546736675,0.11517843599370031
191,0.15523672139169536,0.0,0.0,0.09255566633433034,0.1201098725373891
192,0.15523672139169536,0.0,0.0,0.0,0.11995422397309184
193,0.15523672139169536,0.0,0.0,0.33680841533370903,0.12069442607061158
194,0.2284526281498479,0.0,0.0,0.28398861386853935,0.07074075283954404
195,0.28915695590502505,0.0,0.0,0.08549713179302672,0.17860473152826836
196,0.28915695590502505,0.0,0.0,0.08549713179302672,0.17860473152826836
197,0.0,,,,0.06599953121678713
198,0.0,,,,0.06599953121678713
199,0.0,,,,0.06599953121678713
200,0.0,,,,0.06599953121678713
201,0.28915695590502505,0.0,0.0,0.0072030285953732995,0.18087233384402276
202,0.28915695590502505,0.0,0.0,0.0072030285953732995,0.18011334208564073
203,0.09823952815591837,0.0,0.0,0.31709942635860533,0.1140335455972786
204,0.0,,,,0.03922514087724725
205,0.23401332992894813,0.0,1.0,0.007268050919704654,0.06075707047193957
206,0.5023171907705325,0.0,1.0,7.22470270276155e-06,0.014191935609146914
207,0.5032439744003825,,,,0.07587796365870687
208,0.5032439744003825,0.0,0.0,0.0,0.07573406671837389
209,0.5032439744003825,0.0,0.0,0.0,0.07631245372826609
210,0.0,,,,0.044307496244964724
211,0.0,,,,0.044307496244964724
212,0.0,,,,0.044307496244964724
213,0.0,,,,0.044307496244964724
214,0.0,,,,0.044307496244964724
215,0.0,,,,0.044307496244964724
216,0.0,,,,0.051793903526047715
217,0.15523672139169536,0.0,0.0,0.17582758969468404,0.11572501863299677
218,0.09823952815591837,0.0,0.0,0.303892669816637,0.11262317241529807
219,0.15570011320662036,0.0,0.0,0.303892669816637,0.1197364942322976
220,0.15570011320662036,0.0,0.0,0.303892669816637,0.1107842057081891
221,0.5032439744003825,,,,0.08022236066921544
222,0.5032439744003825,,,,0.0802228726371678
223,0.5032439744003825,,,,0.08109105828222263
224,0.42493075767805477,0.0,0.0,0.19638909358879883,0.3084147190729142
225,0.42493075767805477,0.0,0.0,0.2639617379744823,0.3059294687729293
226,0.15523672139169536,0.0,0.0,0.06427817995289495,0.12253553951360394
227,0.15523672139169536,0.0,0.0,0.06427817995289495,0.12253553951360394
228,0.0,,,,0.038739897733159265
229,0.5032439744003825,,,,0.011148348932227879
230,0.5032439744003825,,,,0.07602412342886089
231,0.1473590605379701,,,,0.029904387169301258
232,0.0,,,,0.04942576316243261
233,0.0,0.0,1.0,0.007282500325112344,0.057238422641339035
234,0.21316069825732237,0.0,0.0,0.4273700637218778,0.18109586630938954
235,0.23354993811402308,0.0,0.0,0.4273700637218778,0.19343612680440428
236,0.09823952815591837,0.0,0.0,0.1482797982863005,0.11436211732756049
237,0.16033403135587054,0.0,0.0,0.06429985406100538,0.10794776600285777
238,0.23447672174387313,0.0,0.0,0.03587064892279683,0.07028476823199864
239,0.23447672174387313,0.0,0.0,0.03587064892279683,0.07087755442594183
240,0.5037073662153075,,,,0.08142894584336317
241,0.5037073662153075,,,,0.08128456725266173
242,0.0,0.0,0.0,0.8911237302584998,0.05256022033464137
243,0.0,0.0,0.0,0.8911237302584998,0.05256022033464137
244,0.0,,,,0.03613200632560951
245,0.28915695590502505,0.0,0.0,0.16899302093718843,0.17684180087296292
246,0.28915695590502505,0.0,0.0,0.16899302093718843,0.17684180087296292
247,0.0,,,,0.0575514316211503
248,0.4253941494929798,0.0,0.0,0.1065788142817923,0.317518524082422
